"","gene","pvalue","padj","logFC"
"71","LOC101888393",0.566240386487693,0.999956884700277,0.137029233628595
"72","LOC101888560",0.808613750222485,0.999956884700277,-0.0331772622568733
"73","LOC101895984",0.974228004140372,0.999956884700277,0.0127762957821205
"74","LOC101888739",0.823245464654818,0.999956884700277,-0.0398130170323093
"75","LOC101889276",0.601614103635453,0.999956884700277,0.0677200203631596
"76","LOC101889099",0.14666625278175,0.999956884700277,0.158945015765948
"77","LOC101888918",0.262224236007688,0.999956884700277,-0.62914002225723
"78","LOC101889450",0.501371772403396,0.999956884700277,-0.122546430238179
"79","LOC101889731",0.82608756897269,0.999956884700277,-0.034254217045338
"80","LOC101890121",0.432579928293161,0.999956884700277,-0.166867552659216
"81","LOC101896144",0.781508925656902,0.999956884700277,-0.0578528399464941
"82","LOC109613535",0.680815385845315,NA,-0.425201242054692
"83","LOC101896492",0.35742611821669,NA,1.0749275883031
"84","LOC101896672",0.177364811520369,0.999956884700277,-0.480710363266042
"85","LOC101890738",0.427475724866016,0.999956884700277,0.0998698331222223
"86","LOC101890912",0.762217462019835,0.999956884700277,-0.0724305595455384
"87","LOC101891088",0.68751642345274,0.999956884700277,0.0557681475168907
"88","LOC101896852",0.987197233083358,0.999956884700277,-0.00415984934300359
"89","LOC101891384",0.12159615155581,0.999956884700277,-0.301067343372475
"90","LOC101897200",0.37911058239248,0.999956884700277,-0.475119247011
"91","LOC101897381",0.383821978089775,0.999956884700277,0.406758924962312
"92","LOC101892024",0.48945383773909,0.999956884700277,0.120230011613847
"93","LOC101892197",0.620227792162784,0.999956884700277,-0.0662965739075766
"94","LOC101892364",0.838209959263523,0.999956884700277,0.0484512810281594
"95","LOC101897544",0.210804198585505,0.999956884700277,-0.841141884394879
"96","LOC101892532",0.647355363080914,0.999956884700277,0.0514132388526364
"97","LOC105262178",0.846616276049296,0.999956884700277,0.0998253373569345
"98","LOC101892706",0.387799269409803,0.999956884700277,-0.163558546714149
"99","LOC101892992",0.887583503542407,0.999956884700277,-0.0369358308110526
"100","LOC101893290",0.307076458392931,0.999956884700277,0.222948144668288
"101","LOC101899506",0.190802106246269,0.999956884700277,0.296953809628591
"102","LOC101897717",0.102850868282862,0.999956884700277,0.229201065211877
"103","LOC101897886",0.533910418931618,0.999956884700277,0.129679797468607
"104","LOC101899661",0.691597360306906,0.999956884700277,0.092146741451244
"105","LOC101898053",0.706989665308409,0.999956884700277,0.0474536313420281
"106","LOC101898232",0.865085747265882,0.999956884700277,-0.0242280340281073
"107","LOC101898405",0.2628421862445,0.999956884700277,-0.400131281518334
"108","LOC101898579",0.755992038897655,0.999956884700277,-0.153704996933114
"109","LOC101898918",0.346084011689325,0.999956884700277,0.190692716189614
"110","LOC101899331",0.265065287853971,0.999956884700277,0.378309711483156
"111","LOC101900294",0.702820161407709,0.999956884700277,0.0762757041895806
"112","LOC101900458",0.419858310412436,0.999956884700277,0.269001818601862
"113","LOC101900122",0.925528426191881,0.999956884700277,0.0187520958582873
"114","LOC101900635",0.307477436654847,0.999956884700277,0.663543045756814
"115","LOC101900815",0.744450181054524,0.999956884700277,-0.191438199476108
"116","LOC101901661",0.40318489059382,0.999956884700277,-0.140941531845923
"117","LOC101887197",0.199468957712009,0.999956884700277,-0.457021066022815
"118","LOC101887370",0.585698931603307,0.999956884700277,0.31614333131874
"119","LOC101887541",0.0176909554438432,0.922941935478026,1.72994065357765
"120","LOC101888227",0.240948490704465,NA,1.44910643965866
"121","LOC101888561",0.714722156844305,NA,-0.598033008442016
"122","LOC101888740",0.822202820349406,0.999956884700277,0.11575448933438
"123","LOC101888919",0.0779252496429217,0.999956884700277,0.494566101196296
"124","LOC101889100",0.229858227578303,0.999956884700277,0.351549804570623
"125","LOC109614421",0.109486883645525,0.999956884700277,0.77105204438187
"126","LOC101889277",0.101741507438028,0.999956884700277,0.504170124004228
"127","LOC101889784",0.75889916152915,0.999956884700277,-0.0639209490155228
"128","LOC101890400",0.428811257132727,0.999956884700277,-0.198498815364529
"129","LOC101890227",0.503354676916082,0.999956884700277,0.260506440070774
"130","LOC101890739",0.86738110243857,NA,0.326913677223017
"131","LOC101890913",0.836945108315583,0.999956884700277,-0.0579487857750155
"132","LOC101891089",0.0217900911249915,0.999532567088319,0.311401268044357
"133","LOC105262546",0.5588871719772,NA,-1.06424432134933
"134","LOC101891260",0.766167294970516,0.999956884700277,0.0592700012643382
"135","LOC101891434",0.433647873107169,0.999956884700277,-0.318661381487713
"136","LOC101891784",0.757240419856966,0.999956884700277,0.160754423919651
"137","LOC101891957",0.738802154886881,0.999956884700277,-0.513210843756754
"138","LOC101892131",0.0725050240780317,0.999956884700277,-0.512323209147444
"139","LOC105262551",0.1332488785066,0.999956884700277,0.750568824770087
"140","LOC101892301",0.223550047259731,0.999956884700277,-0.350045041472589
"141","LOC109614461",0.277408556370614,0.999956884700277,-0.362870999193046
"142","LOC101892470",0.783259614433116,0.999956884700277,-0.0507028402734776
"143","LOC101892645",0.78636767902346,0.999956884700277,-0.0811700446423314
"144","LOC101892822",0.962565543617003,0.999956884700277,-0.0363441199424656
"145","LOC101894303",0.7118414000951,0.999956884700277,-0.192398113415794
"146","LOC101894468",0.672406703941435,0.999956884700277,-0.0778038014570221
"147","LOC101894633",0.0641225909045203,NA,4.36700558954781
"148","LOC101894789",0.463750684628758,0.999956884700277,0.217096256948941
"149","LOC101894956",0.739011203191632,NA,0.666984088168065
"150","LOC101895287",0.114556135661633,0.999956884700277,0.21878311552893
"151","LOC101895810",0.413681685948739,0.999956884700277,-0.275799974110322
"152","LOC101895985",0.509806005479269,0.999956884700277,0.095196319204207
"153","LOC109614485",0.617951565973807,0.999956884700277,-0.180131307470887
"154","LOC109614484",0.462503304178,0.999956884700277,-0.138482793859781
"155","LOC101896316",0.166745878728638,NA,1.54586229335975
"156","LOC101896673",0.532321319910312,0.999956884700277,-0.0786588163764733
"157","LOC105262566",0.361345283070997,0.999956884700277,0.578794770716506
"158","LOC105262568",0.209948489164949,0.999956884700277,0.900034353760213
"159","LOC101896853",0.961415321300944,NA,-0.0499358081767329
"160","LOC101897025",0.501947764352243,0.999956884700277,0.0968530837711194
"161","LOC109614502",0.976917364389266,NA,-0.0337252191322096
"162","LOC101897201",0.744542519745777,0.999956884700277,-0.174320458472149
"163","LOC101897545",0.120039263960448,0.999956884700277,0.271362183049615
"164","LOC101897382",0.791139386726542,0.999956884700277,-0.0795989343487315
"165","LOC101897837",0.931247145790246,0.999956884700277,0.0230909567017507
"166","LOC101897997",0.746888117674623,NA,0.432005528657623
"167","LOC109614505",0.669535914331009,0.999956884700277,0.329513867861547
"168","LOC101898459",0.87804298520303,0.999956884700277,0.054055515362016
"169","LOC101898982",0.586454543813247,0.999956884700277,0.0935221462315174
"170","LOC101899156",0.964540421537616,0.999956884700277,0.0335453107426106
"171","LOC105262572",0.161786825597397,0.999956884700277,-0.526913370582794
"172","LOC101899332",0.457805455702946,0.999956884700277,-0.620636691928761
"173","LOC101899507",0.976546941362271,0.999956884700277,0.00623565857805481
"174","LOC101900001",0.295405311773049,0.999956884700277,-0.14830257558157
"175","LOC101900175",0.724207038718649,0.999956884700277,-0.210666932932169
"176","LOC101900353",0.547810923513624,0.999956884700277,-1.0383306990949
"177","LOC109614529",0.521086810230421,0.999956884700277,-0.109113545004605
"178","LOC101900524",0.955222941577762,NA,0.119583612871354
"179","LOC101900702",0.919620041829843,0.999956884700277,-0.031255997037407
"180","LOC101901225",0.482748386925045,0.999956884700277,-0.101146211799441
"181","LOC101901554",0.579031785703969,0.999956884700277,-0.197334855054553
"182","LOC101901390",0.431639441059736,0.999956884700277,0.627196619164238
"183","LOC101901727",0.838990131614499,0.999956884700277,0.0287335449295435
"184","LOC101887711",0.23903980915166,0.999956884700277,-0.365740612474462
"185","LOC101888562",0.481753880066441,NA,1.05014732414915
"186","LOC105262582",0.848182385122414,0.999956884700277,0.0632927067857381
"187","LOC101888860",0.612894826229156,0.999956884700277,0.149840677704101
"188","LOC101889160",0.0932076693219353,NA,-3.27102278625171
"189","LOC101889333",0.813393043273224,0.999956884700277,0.0593193888182388
"190","LOC101889508",0.17137770842109,NA,2.5306553906001
"191","LOC101889785",0.458276712785339,0.999956884700277,0.530254893130295
"192","LOC101890122",0.707776205911738,NA,-0.7287158959718
"193","LOC101890287",0.372253157696802,0.999956884700277,0.162872236087384
"194","LOC101890459",0.426011936862273,0.999956884700277,-0.149702336477431
"195","LOC101890802",0.239062917826833,0.999956884700277,-0.858727842843715
"196","LOC101890977",0.729209385300927,0.999956884700277,0.0787314086423649
"197","LOC101891148",0.342166461406626,0.999956884700277,-0.445722427472541
"198","LOC109611640",0.53978470429218,0.999956884700277,-0.121858973471608
"199","LOC109611647",0.675549235554443,0.999956884700277,-0.139441110663643
"200","LOC101892198",0.742810165290867,0.999956884700277,-0.304351151283231
"201","LOC101893232",0.690489884067133,0.999956884700277,0.215065420193992
"202","LOC101892707",0.882920915371789,0.999956884700277,-0.0485859116809126
"203","LOC109611667",0.775992700315023,0.999956884700277,-0.115931477332648
"204","LOC101893837",0.255749735419963,0.999956884700277,0.227911006910192
"205","LOC101894010",0.392083681848092,0.999956884700277,0.155142281549137
"206","LOC101894186",0.610325156871122,0.999956884700277,-0.163303348666762
"207","LOC101894360",0.642275195226124,0.999956884700277,0.689472244619917
"208","LOC101894519",0.228292908445047,0.999956884700277,-0.821126280816098
"209","LOC101894680",0.924264799162258,0.999956884700277,-0.0551605883188635
"210","LOC101894839",0.401159065840123,0.999956884700277,0.116568061335734
"211","LOC101895515",0.845384165505333,NA,-0.292775931201003
"212","LOC101895868",0.589787334157504,0.999956884700277,-0.184372061733965
"213","LOC101896375",0.705346525543967,0.999956884700277,0.397976202305935
"214","LOC101896732",0.898555458237266,0.999956884700277,0.105928177220798
"215","LOC101897945",0.464750708688551,NA,-1.24451173106159
"216","LOC101898919",0.923375796047822,0.999956884700277,0.0227528924960953
"217","LOC101898460",0.597851741148802,0.999956884700277,0.0808842510464898
"218","LOC101898750",0.76266077844466,0.999956884700277,0.0442529224074482
"219","LOC101899095",0.918741161503681,0.999956884700277,-0.259686685805258
"220","LOC101899268",0.433944605714913,0.999956884700277,-0.179112136940664
"221","LOC101899663",0.731759082551608,0.999956884700277,0.264428710688952
"222","LOC101900002",0.400124927601124,0.999956884700277,-0.195076243407849
"223","LOC101900176",0.224113957958443,0.999956884700277,-0.377342999809155
"224","LOC101900585",0.931311481165179,0.999956884700277,0.0243923114476854
"225","LOC101901226",0.400519150473406,0.999956884700277,0.174003034163755
"226","LOC101900880",0.213283631416245,0.999956884700277,-0.306743057936787
"227","LOC101901057",0.232575205916912,0.999956884700277,0.214531137908957
"228","LOC101901391",0.470780838865393,0.999956884700277,0.169813931599549
"229","LOC105261477",0.567794684116072,0.999956884700277,-0.583487983990603
"230","LOC101901555",0.306436368630118,0.999956884700277,0.156722109728035
"231","LOC101901728",0.812549551627136,0.999956884700277,0.598973156428772
"232","LOC101887263",0.131502195233718,NA,-3.25806047528595
"233","LOC101887432",0.0412147187313474,0.999956884700277,0.297546501633962
"234","LOC101887609",0.680316127717055,NA,0.654185325596849
"235","LOC101888563",0.935400810207304,0.999956884700277,-0.0301997082087029
"236","LOC101887932",0.518886747247567,0.999956884700277,0.0824469917653771
"237","LOC101888104",0.285296185068066,0.999956884700277,-0.190349079046533
"238","LOC101888742",0.501068042370909,0.999956884700277,0.200904451548785
"239","LOC101888920",0.155283527252683,0.999956884700277,0.499897313586753
"240","LOC105261485",0.471719720049675,0.999956884700277,0.212751448705103
"241","LOC101888396",0.330980647855362,0.999956884700277,0.136522150497491
"242","LOC101889101",0.554248930212405,0.999956884700277,0.197005473581223
"243","LOC101889278",0.250232720253182,0.999956884700277,0.314768262058476
"244","LOC101889452",0.637898003039932,0.999956884700277,-0.0850037906081693
"245","LOC101889732",0.781191061557869,0.999956884700277,-0.0395792457202414
"246","LOC101889901",0.316008662961283,0.999956884700277,0.35067461596416
"247","LOC101890228",0.416338730021765,0.999956884700277,-0.833950282268279
"248","LOC101890568",0.465857704291332,0.999956884700277,0.165179197210318
"249","LOC101890863",0.659910726427881,0.999956884700277,0.407803010052885
"250","LOC109611769",0.959550978275873,0.999956884700277,0.0411088772412813
"251","LOC101891208",0.597123826440312,0.999956884700277,0.28993738787147
"252","LOC101891958",0.481683454414294,0.999956884700277,0.129724760914193
"253","LOC101892252",0.707561908616024,0.999956884700277,0.0531747875482682
"254","LOC101892534",0.916185864684642,0.999956884700277,0.0222820420915098
"255","LOC101892708",0.45336839816586,0.999956884700277,-0.0791783203088597
"256","LOC101892884",0.935688114004495,0.999956884700277,-0.014247616970277
"257","LOC101893055",0.484030746088644,0.999956884700277,-0.0897354233941238
"258","LOC101893672",0.318171860776929,0.999956884700277,0.717849685945962
"259","LOC101893838",0.00330910405514305,0.495320628043518,-1.56956722245764
"260","LOC101894011",0.783943205292686,NA,-0.465265827106888
"261","LOC101894361",0.344110258114841,NA,3.66787264689825
"262","LOC101894520",0.0609902928283086,NA,3.71698887044467
"263","LOC101894681",0.333045144116933,NA,-1.92306276404068
"264","LOC101895344",0.838638434412011,NA,0.345579719132287
"265","LOC101895869",0.609361310521069,NA,1.21207734706111
"266","LOC101896040",0.796356409069302,0.999956884700277,0.0309137618773415
"267","LOC101896317",0.56352104066486,0.999956884700277,0.116027023958791
"268","LOC101896494",0.513405129380801,0.999956884700277,-0.195557099607462
"269","LOC101896674",0.092610731120066,0.999956884700277,-0.504555426492448
"270","LOC109611826",0.979093396517403,0.999956884700277,0.00813324885170678
"271","LOC105261512",0.456899287126876,0.999956884700277,0.118740457751863
"272","LOC101897546",0.792643886586386,0.999956884700277,-0.0849575006395669
"273","LOC101897026",0.565404077504995,0.999956884700277,-0.117351880763148
"274","LOC101897202",0.441158178058425,0.999956884700277,-0.125397236870615
"275","LOC101897383",0.396320283751309,0.999956884700277,0.132860157598576
"276","LOC101897718",0.60188696614568,0.999956884700277,-0.122156823517952
"277","LOC109611835",0.13629907769447,0.999956884700277,0.808744138758009
"278","LOC101897887",0.3970628026803,0.999956884700277,0.201028271165473
"279","LOC101898054",0.617091291506121,0.999956884700277,-0.0727342219343852
"280","LOC101898347",0.276945132548159,0.999956884700277,0.158318738042679
"281","LOC101898698",0.423041393911508,0.999956884700277,0.142893220888292
"282","LOC101898526",0.210888344768291,0.999956884700277,0.363293244817206
"283","LOC101899043",0.276350528400259,0.999956884700277,0.394187106478132
"284","LOC101899391",0.14748313778843,NA,4.27086894734748
"285","LOC101899563",0.318171860776929,0.999956884700277,0.717849685945962
"286","LOC101899725",0.910105374774266,0.999956884700277,-0.0227490733900567
"287","LOC101900123",0.29703896888482,0.999956884700277,-0.811321872699541
"288","LOC101899896",0.529056510194996,0.999956884700277,-0.100727640916455
"289","LOC105261519",0.427735005386222,0.999956884700277,-0.280653157932631
"290","LOC109611857",0.960114348712301,0.999956884700277,-0.0225860073781899
"291","LOC105261521",0.435684897311947,0.999956884700277,0.260638701298686
"292","LOC105261520",0.678343210572484,0.999956884700277,0.337166999456795
"293","LOC101901336",0.532535548593415,0.999956884700277,-0.159856235246732
"294","LOC101901165",0.0384656156239685,0.999956884700277,-0.748909388969361
"295","LOC101901499",0.162536847461934,0.999956884700277,-0.257575132255658
"296","LOC109611874",0.747605846378103,NA,0.482933728155277
"297","LOC101887198",0.709918525748392,0.999956884700277,0.0761697734808537
"298","LOC101887371",0.764845400090742,NA,0.410571321465702
"299","LOC101887542",0.977074423992822,0.999956884700277,-0.0104061954854393
"300","LOC101887826",0.530210469496735,0.999956884700277,-0.275819665311921
"301","LOC101887990",0.899873423245098,0.999956884700277,0.211078620071972
"302","LOC101888163",0.68231349653987,0.999956884700277,0.0642426811462203
"303","LOC101888454",0.914937958025135,0.999956884700277,0.0317913672729291
"304","LOC101888861",0.0377915019510496,0.999956884700277,0.743634260006548
"305","LOC101889564",0.473661450279145,0.999956884700277,-0.270073007819687
"306","LOC101889733",0.383124593444029,0.999956884700277,-0.362671034877172
"307","LOC109611893",0.563325987026249,0.999956884700277,-0.247108030613124
"308","LOC109611899",0.623916698213548,NA,-0.742464632278336
"309","LOC101890629",0.515404810385577,0.999956884700277,-0.104094365625392
"310","LOC101890978",0.949035029785372,0.999956884700277,-0.0166353458673616
"311","LOC101890803",0.263927742824187,0.999956884700277,0.205841999333512
"312","LOC101891321",0.938592915217951,0.999956884700277,-0.0117536146953849
"313","LOC105261539",0.880218075987265,NA,0.223595955272269
"314","LOC101892253",0.933856670805243,0.999956884700277,0.0271493532285728
"315","LOC105261542",0.474588906281299,NA,-1.11623194412116
"316","LOC101892593",0.430386501311267,0.999956884700277,0.162128614366215
"317","LOC105261548",0.653785112927659,0.999956884700277,0.0708776576475756
"318","LOC101892765",0.15382597587613,0.999956884700277,1.14341946024261
"319","LOC101892938",0.143824457422712,0.999956884700277,0.35350289407792
"320","LOC101893116",0.731913646582324,0.999956884700277,0.0793311428956001
"321","LOC101893291",0.00379341898191788,0.526267491930461,0.889201273174597
"322","LOC101893458",0.748500992044581,0.999956884700277,0.2988503074022
"323","LOC101893619",0.410463597189783,0.999956884700277,0.286656365067416
"324","LOC101893959",0.917761013331709,0.999956884700277,-0.042981002867132
"325","LOC101894304",0.767302044585977,NA,0.318872315770503
"326","LOC101894132",0.354296632657784,0.999956884700277,0.528051884603312
"327","LOC101894469",0.0543521067549623,0.999956884700277,0.79375656156873
"328","LOC101894634",0.740343243338799,0.999956884700277,0.0758342370970721
"329","LOC101894790",0.526654073293687,0.999956884700277,-0.110934224411432
"330","LOC101895457",0.576943415726559,0.999956884700277,0.327901114534015
"331","LOC101895583",0.87864521010805,0.999956884700277,-0.0332394310177547
"332","LOC101895758",0.798103985678727,0.999956884700277,-0.0403762692042429
"333","LOC109611934",0.377072496115413,NA,1.46841171140491
"334","LOC101896041",0.468365005181547,0.999956884700277,-0.161596636902645
"335","LOC101896202",0.937111917866674,NA,-0.109494595109666
"336","LOC101896675",0.203639196647105,0.999956884700277,-1.2777946013147
"337","LOC101897203",0.938414728214952,0.999956884700277,-0.0326850770179993
"338","LOC101897384",0.630876567491703,0.999956884700277,-0.375357054847481
"339","LOC101897547",0.636827647674086,0.999956884700277,-0.235250463308867
"340","LOC101897719",0.808504504901837,NA,-0.249081339627414
"341","LOC101897888",0.408984126793761,0.999956884700277,0.160990123481707
"342","LOC101898055",0.863131223306781,0.999956884700277,-0.0682528834252617
"343","LOC101898233",0.58625644112277,0.999956884700277,-0.0922420026971717
"344","LOC101898580",0.891447034992685,0.999956884700277,-0.0233122799965598
"345","LOC101899392",0.00156867458937338,0.391610357913049,7.63848076877307
"346","LOC101899564",0.511438097542535,0.999956884700277,-1.61371432943565
"347","LOC105261576",0.488089276622816,0.999956884700277,-0.472113205885194
"348","LOC101899897",0.259113821764499,0.999956884700277,0.269604012940332
"349","LOC109611977",0.898399857925074,0.999956884700277,-0.0371712139559416
"350","LOC101900586",0.822176569237369,NA,-0.246581894294279
"351","LOC101900765",0.588671597164912,0.999956884700277,0.0684982870573093
"352","LOC101901121",0.421233879092243,0.999956884700277,0.168392722217458
"353","LOC101900942",0.592687563392181,0.999956884700277,-0.0648244717032312
"354","LOC101887264",0.828581774417733,0.999956884700277,0.0401193258381609
"355","LOC101901611",0.526537836334638,0.999956884700277,-0.102212636758575
"356","LOC109611988",0.671432655815579,0.999956884700277,-0.169976409656054
"357","LOC101887433",0.222909091987525,0.999956884700277,-0.275732550757102
"358","LOC109612005",0.637963154037464,0.999956884700277,0.266961858581988
"359","LOC101888229",0.725407958216015,0.999956884700277,0.197630138598898
"360","LOC101888397",0.00634356191447501,0.683273660135966,-2.29438520254863
"361","LOC101888564",0.240992314294651,0.999956884700277,0.237015383876572
"362","LOC101888862",0.02101674455952,0.97570666635475,-1.09204901666162
"363","LOC109612014",0.443133433212906,0.999956884700277,0.688794415525878
"364","LOC101889840",0.65541661880568,0.999956884700277,0.397803206453753
"365","LOC101890010",0.458295355540836,0.999956884700277,-0.307889955407426
"366","LOC101890172",0.765998953758991,0.999956884700277,-0.0704810016743778
"367","LOC101890349",0.72947790942151,0.999956884700277,-0.128797150313553
"368","LOC101890518",0.323501730908538,0.999956884700277,0.265677166927095
"369","LOC101890690",0.844622902040129,0.999956884700277,-0.685243433976505
"370","LOC101890864",0.611084851529332,0.999956884700277,-0.13488403658355
"371","LOC101891209",0.180333601143989,0.999956884700277,-0.843689106423014
"372","LOC101891615",0.298804192524132,0.999956884700277,-0.133927618303317
"373","LOC101891905",0.382230718208559,0.999956884700277,-0.548340364549468
"374","LOC101892079",0.781705907540197,0.999956884700277,-0.339512501921939
"375","LOC109612035",0.565912739268077,NA,-0.709966388375546
"376","LOC101892425",0.851524721161367,0.999956884700277,-0.1564584545363
"377","LOC101892594",0.516852597531685,0.999956884700277,-0.121156866477605
"378","LOC101892766",0.627563551156265,0.999956884700277,0.193982301287735
"379","LOC101893117",0.553300458645847,0.999956884700277,0.158026813844141
"380","LOC105261613",0.00320884326090152,0.486717345813542,0.509123380742375
"381","LOC101893459",0.257727086562544,0.999956884700277,0.224136394502259
"382","LOC101893620",0.923054466116802,0.999956884700277,0.0272397560890948
"383","LOC101895117",0.233058049845103,0.999956884700277,-0.264579734302308
"384","LOC101895458",0.128250437603462,0.999956884700277,0.368309223027883
"385","LOC101895289",0.447688213706466,0.999956884700277,0.102998746035292
"386","LOC101895638",0.331486624424753,0.999956884700277,0.104551774498276
"387","LOC101895811",0.593171220334797,0.999956884700277,-0.402397206967072
"388","LOC101895986",0.937111917866674,NA,-0.109494595109666
"389","LOC101896146",0.582178784396737,0.999956884700277,0.121445837603075
"390","LOC101896318",0.477662149447948,0.999956884700277,-0.270154528924464
"391","LOC101896676",0.0483360796989345,0.999956884700277,0.278857532497339
"392","LOC101896856",0.811190716524213,0.999956884700277,0.0314738322402804
"393","LOC109611610",0.597743187837262,0.999956884700277,0.0868059717349254
"394","LOC101897028",0.525341586293956,0.999956884700277,-0.145084786020844
"395","LOC101897204",0.311977563205834,0.999956884700277,0.138435850854015
"396","LOC101898407",0.988632983346185,0.999956884700277,0.00770053844413756
"397","LOC101898234",0.867551633207673,0.999956884700277,-0.0330237989825339
"398","LOC101897720",0.792073337909517,0.999956884700277,-0.0427221344950135
"399","LOC105261633",0.137017471458736,0.999956884700277,-0.473068017090784
"400","LOC101898581",0.66351801255725,0.999956884700277,0.212954170712497
"401","LOC101898920",0.96600085849236,0.999956884700277,0.0276942166749244
"402","LOC105261635",0.320483938406064,0.999956884700277,-0.834755847692728
"403","LOC101899213",0.711905312982827,0.999956884700277,0.286950027369909
"404","LOC101899393",0.784492445361255,0.999956884700277,0.113889015556011
"405","LOC101899565",0.0504455025686238,0.999956884700277,0.539350107564567
"406","LOC101899727",0.434981976747754,0.999956884700277,-0.273577465201728
"407","LOC101899898",0.469771463028557,NA,0.975381272502415
"408","LOC101900064",0.778265250061162,0.999956884700277,0.346991517301063
